"city","state","price","amount","quality","date","ppg","state.name","lat","lon"
"Sarasota","FL",220,28.3,"high",2012-09-20,7.77,"Florida",27.321313,-82.51506
"Silver Spring","MD",60,3.54,"high",2012-09-20,16.95,"Maryland",39.124244,-77.1359735
"Somerset","KY",250,28.3,"medium",2012-09-20,8.83,"Kentucky",37.09325,-84.54437
"South Burlington","VT",40,5,"low",2012-09-20,8,"Vermont",44.447029,-73.1309675
"Tewksbury","MA",65,3.54,"low",2012-09-20,18.36,"Massachusetts",42.601684,-71.22071
"Vallejo","CA",70,5,"medium",2012-09-20,14,"California",38.105219,-122.25074
"Virginia Beach","VA",200,28.3,"high",2012-09-20,7.07,"Virginia",36.837998,-76.048655
"Westport","CT",60,3.54,"medium",2012-09-20,16.95,"Connecticut",41.224939,-73.3577205
"Wrentham","MA",100,5,"medium",2012-09-20,20,"Massachusetts",42.0597,-71.34617
"Yamhill","OR",200,28.3,"high",2012-09-20,7.07,"Oregon",45.352399,-123.22502
"Zeeland","MI",45,3.54,"high",2012-09-20,12.71,"Michigan",42.829252,-85.99621
"Accoville","WA",250,28.3,"high",2012-09-20,8.83,"Washington",38.9072309,-77.0364641
"Mckinney","TX",40,5,"high",2012-09-20,8,"Texas",33.1972465,-96.6397822
"Albuquerque","NM",250,28.3,"medium",2012-09-21,8.83,"New Mexico",35.044339,-106.672872
"Albuquerque","NM",45,3.54,"medium",2012-09-21,12.71,"New Mexico",35.044339,-106.672872
"Alexander","IL",283,28.3,"medium",2012-09-21,10,"Illinois",39.754308,-90.02786
"Ann Arbor","MI",70,5,"medium",2012-09-21,14,"Michigan",42.2601535,-83.75909
"Ashland","KY",110,28.3,"medium",2012-09-21,3.89,"Kentucky",38.4049055,-82.6939785
"Athens","IL",200,28.3,"high",2012-09-21,7.07,"Illinois",39.982768,-89.68326
"Atlanta","GA",20,3.54,"medium",2012-09-21,5.65,"Georgia",33.844371,-84.47405
"Austin","TX",100,28.3,"medium",2012-09-21,3.53,"Texas",30.326374,-97.771258
"Austin","TX",100,7.075,"medium",2012-09-21,14.13,"Texas",30.326374,-97.771258
"Azusa","CA",20,5,"medium",2012-09-21,4,"California",34.128907,-117.90309
"Baltimore","MD",60,3.54,"medium",2012-09-21,16.95,"Maryland",39.2847815,-76.620489
"Bamberg","SC",5,3.54,"high",2012-09-21,1.41,"South Carolina",33.272026,-81.03203
"Bangor","ME",500,28.3,"high",2012-09-21,17.67,"Maine",45.1688185,-68.718468
"Batavia","OH",80,28.3,"medium",2012-09-21,2.83,"Ohio",39.082894,-84.15319
"Beaverton","OR",160,28.3,"medium",2012-09-21,5.65,"Oregon",45.5043775,-122.85714
"Big Rapids","MI",180,28.3,"medium",2012-09-21,6.36,"Michigan",43.697651,-85.47815
"Boston","MA",180,14.15,"high",2012-09-21,12.72,"Massachusetts",42.338947,-71.026964
"Boulevard","CA",300,28.3,"high",2012-09-21,10.6,"California",32.672239,-116.31497
"Brandon","FL",290,28.3,"high",2012-09-21,10.25,"Florida",27.94,-82.29748
"Bronx","NY",250,28.3,"medium",2012-09-21,8.83,"New York",40.844831,-73.883955
"Brooklyn","NY",200,28.3,"medium",2012-09-21,7.07,"New York",40.645099,-73.945032
"Brooklyn","NY",190,28.3,"medium",2012-09-21,6.71,"New York",40.645099,-73.945032
"Burlington","IL",100,28.3,"high",2012-09-21,3.53,"Illinois",42.052112,-88.54829
"California","PA",100,7.075,"high",2012-09-21,14.13,"Pennsylvania",40.063977,-79.89261
"Carrollton","TX",100,15,"high",2012-09-21,6.67,"Texas",32.982897,-96.892455
"Charlotte","NC",40,3.54,"medium",2012-09-21,11.3,"North Carolina",35.26002,-80.804151
"Charlottesville","VA",110,7.075,"high",2012-09-21,15.55,"Virginia",38.040101,-78.485066
"Chicago","IL",50,28.3,"medium",2012-09-21,1.77,"Illinois",41.8474,-87.68732
"Chicago","IL",70,28.3,"medium",2012-09-21,2.47,"Illinois",41.8474,-87.68732
"Chicago","IL",40,28.3,"medium",2012-09-21,1.41,"Illinois",41.8474,-87.68732
"Chicago","IL",50,3.54,"medium",2012-09-21,14.12,"Illinois",41.8474,-87.68732
"Clarksville","TN",360,28.3,"medium",2012-09-21,12.72,"Tennessee",36.528448,-87.353008
"Columbus","OH",100,5,"medium",2012-09-21,20,"Ohio",39.969036,-83.011389
"Commerce Township","MI",50,3.54,"high",2012-09-21,14.12,"Michigan",42.593035,-83.48997
"Concord","CA",60,14.15,"medium",2012-09-21,4.24,"California",37.953832,-121.967434
"Corcoran","CA",240,28.3,"high",2012-09-21,8.48,"California",36.085342,-119.5548
"Cortez","CO",350,28.3,"high",2012-09-21,12.37,"Colorado",37.344985,-108.60355
"Cypress","TX",60,3.54,"high",2012-09-21,16.95,"Texas",29.884175,-95.66597
"Dekalb","IL",60,14.15,"medium",2012-09-21,4.24,"Illinois",41.924127,-88.74617
"Des Moines","IA",60,3.54,"low",2012-09-21,16.95,"Iowa",41.672687,-93.572173
"Detroit","MI",500,28.3,"high",2012-09-21,17.67,"Michigan",42.239933,-83.150823
"Douglasville","GA",60,3.54,"high",2012-09-21,16.95,"Georgia",33.695607,-84.744595
"El Segundo","CA",50,5,"medium",2012-09-21,10,"California",33.921313,-118.40843
"Fair Lawn","NJ",90,28.3,"medium",2012-09-21,3.18,"New Jersey",40.933943,-74.11671
"Fontana","CA",40,28.3,"medium",2012-09-21,1.41,"California",34.088911,-117.45213
"Fort White","FL",120,7.075,"medium",2012-09-21,16.96,"Florida",29.922221,-82.71425
"Frederick","MD",80,5,"high",2012-09-21,16,"Maryland",39.437639,-77.392139
"Gainesville","FL",180,14.15,"high",2012-09-21,12.72,"Florida",29.681312,-82.353862
"Hockessin","DE",40,3.54,"medium",2012-09-21,11.3,"Delaware",39.784014,-75.68586
"Homestead","FL",15,1,"medium",2012-09-21,15,"Florida",25.524528,-80.458168
"Hope","KS",70,10,"medium",2012-09-21,7,"Kansas",38.689794,-97.12005
"Iron Mountain","MI",20,1,"medium",2012-09-21,20,"Michigan",45.87178,-87.99717
"Jacksonville","FL",280,28.3,"high",2012-09-21,9.89,"Florida",30.33453,-81.6824235
"Jordan","MN",310,28.3,"high",2012-09-21,10.95,"Minnesota",44.657463,-93.6133
"Jordan","MN",400,28.3,"low",2012-09-21,14.13,"Minnesota",44.657463,-93.6133
"Kansas City","KS",25,5,"low",2012-09-21,5,"Kansas",39.096551,-94.68872
"Kennesaw","GA",209,14.15,"medium",2012-09-21,14.77,"Georgia",34.002147,-84.63392
"Kingstree","SC",20,1,"high",2012-09-21,20,"South Carolina",33.671678,-79.78693
"Lake Charles","LA",45,7.075,"high",2012-09-21,6.36,"Louisiana",30.264232,-93.326527
"Lancaster","PA",100,7.075,"high",2012-09-21,14.13,"Pennsylvania",40.03263,-76.305378
"Las Vegas","NV",80,7.075,"medium",2012-09-21,11.31,"Nevada",36.058295,-115.11821
"Las Vegas","NV",150,14.15,"medium",2012-09-21,10.6,"Nevada",36.058295,-115.11821
"Las Vegas","NV",300,28.3,"high",2012-09-21,10.6,"Nevada",36.058295,-115.11821
"Laurel","MT",100,10,"high",2012-09-21,10,"Montana",45.665424,-108.75601
"Los Angeles","CA",50,28.3,"medium",2012-09-21,1.77,"California",34.001115,-118.298662
"Lowell","MA",100,28.3,"low",2012-09-21,3.53,"Massachusetts",42.6379455,-71.31871
"Madison","WI",50,28.3,"medium",2012-09-21,1.77,"Wisconsin",43.06956,-89.423861
"Manahawkin","NJ",35,28.3,"low",2012-09-21,1.24,"New Jersey",39.707575,-74.25933
"Manchester","NH",20,1,"high",2012-09-21,20,"New Hampshire",42.967684,-71.4868
"Manhattan","KS",100,7.075,"high",2012-09-21,14.13,"Kansas",39.217574,-96.61393
"Manhattan","KS",100,28.3,"high",2012-09-21,3.53,"Kansas",39.217574,-96.61393
"Marion","IL",180,14.15,"high",2012-09-21,12.72,"Illinois",37.724504,-88.92968
"Marlton","NJ",10,1,"high",2012-09-21,10,"New Jersey",39.88488,-74.90416
"Merced","CA",120,28.3,"medium",2012-09-21,4.24,"California",37.294648,-120.617808
"Miami","FL",300,28.3,"high",2012-09-21,10.6,"Florida",25.7219505,-80.35959
"Minot","ND",300,28.3,"high",2012-09-21,10.6,"North Dakota",48.245267,-101.301179
"Monroeville","PA",60,3.54,"medium",2012-09-21,16.95,"Pennsylvania",40.431034,-79.76526
"New Britain","CT",100,28.3,"low",2012-09-21,3.53,"Connecticut",41.666149,-72.7845955
"New Orleans","LA",100,5,"medium",2012-09-21,20,"Louisiana",30.032997,-89.882564
"New York","NY",360,28.3,"high",2012-09-21,12.72,"New York",40.780751,-73.977182
"New York","NY",110,7.075,"high",2012-09-21,15.55,"New York",40.780751,-73.977182
"Newton","MA",90,7.075,"medium",2012-09-21,12.72,"Massachusetts",42.446396,-71.459405
"Newtown","CT",20,7.075,"medium",2012-09-21,2.83,"Connecticut",41.398462,-73.31474
"Niverville","NY",60,3.54,"high",2012-09-21,16.95,"New York",42.442592,-73.65778
"Northridge","CA",200,28.3,"high",2012-09-21,7.07,"California",33.786594,-118.298662
"Ogunquit","ME",50,28.3,"medium",2012-09-21,1.77,"Maine",43.258534,-70.5989115
"Oklahoma City","OK",325,28.3,"high",2012-09-21,11.48,"Oklahoma",35.535989,-97.43249
"Orland Park","IL",60,3.54,"high",2012-09-21,16.95,"Illinois",41.6108935,-87.863715
"Orlando","FL",20,3.54,"high",2012-09-21,5.65,"Florida",28.5538035,-81.260818
"Palo Alto","CA",120,28.3,"medium",2012-09-21,4.24,"California",37.381144,-122.14172
"Peoria","AZ",100,5,"high",2012-09-21,20,"Arizona",33.580089,-112.23984
"Perry","MI",50,3.54,"medium",2012-09-21,14.12,"Michigan",42.807435,-84.22291
"Petaluma","CA",20,3.54,"medium",2012-09-21,5.65,"California",38.365277,-122.8417125
"Philadelphia","PA",300,25,"high",2012-09-21,12,"Pennsylvania",40.001811,-75.12565
"Phoenix","AZ",200,28.3,"medium",2012-09-21,7.07,"Arizona",33.3841145,-112.18717
"Plattsburgh","NY",50,5,"low",2012-09-21,10,"New York",44.6883695,-73.45628
"Pocono Summit","PA",400,28.3,"medium",2012-09-21,14.13,"Pennsylvania",41.118226,-75.39631
"Portland","OR",175,28.3,"medium",2012-09-21,6.18,"Oregon",45.546205,-122.59418
"Providence","RI",60,3.54,"medium",2012-09-21,16.95,"Rhode Island",41.82275,-71.424851
"Sacramento","CA",65,3.54,"medium",2012-09-21,18.36,"California",38.377411,-121.444429
"Sacramento","CA",40,5,"medium",2012-09-21,8,"California",38.377411,-121.444429
"Saint Paul","MN",50,3.54,"high",2012-09-21,14.12,"Minnesota",44.9984085,-93.105869
"San Antonio","TX",50,28.3,"medium",2012-09-21,1.77,"Texas",29.437532,-98.461582
"San Jose","CA",150,28.3,"high",2012-09-21,5.3,"California",37.189396,-121.723568
"San Jose","CA",40,3.54,"medium",2012-09-21,11.3,"California",37.189396,-121.723568
"Sanford","FL",60,5,"high",2012-09-21,12,"Florida",28.803979,-81.27631
"Santa Rosa","CA",100,28.3,"medium",2012-09-21,3.53,"California",38.457611,-122.715654
"Seabrook","TX",120,14.15,"medium",2012-09-21,8.48,"Texas",29.576638,-95.03486
"Springfield","MA",123,28.3,"medium",2012-09-21,4.35,"Massachusetts",42.120612,-72.5915715
"Summerville","SC",375,28.3,"high",2012-09-21,13.25,"South Carolina",33.00234,-80.18599
"Tallahassee","FL",100,7.075,"high",2012-09-21,14.13,"Florida",30.479347,-84.31961
"Tampa","FL",50,3.54,"medium",2012-09-21,14.12,"Florida",27.871964,-82.438841
"Taunton","MA",20,1,"high",2012-09-21,20,"Massachusetts",41.830551,-71.084971
"Tiffin","OH",330,28.3,"medium",2012-09-21,11.66,"Ohio",41.273132,-83.785888
"Toms River","NJ",250,28.3,"high",2012-09-21,8.83,"New Jersey",39.975967,-74.23032
"Toms River","NJ",90,7.075,"medium",2012-09-21,12.72,"New Jersey",39.975967,-74.23032
"Torrance","CA",300,28.3,"medium",2012-09-21,10.6,"California",33.798721,-118.298662
"Troy","MI",340,28.3,"medium",2012-09-21,12.01,"Michigan",42.587643,-83.15235
"Tualatin","OR",200,28.3,"medium",2012-09-21,7.07,"Oregon",45.373991,-122.77127
"Umatilla","OR",200,28.3,"medium",2012-09-21,7.07,"Oregon",45.915993,-119.33008
"Upper Darby","PA",200,14.15,"low",2012-09-21,14.13,"Pennsylvania",39.958512,-75.26856
"Upper Darby","PA",200,28.3,"low",2012-09-21,7.07,"Pennsylvania",39.958512,-75.26856
"Ventura","CA",150,10,"high",2012-09-21,15,"California",34.1505595,-119.140264
"Warren","AR",30,14.15,"medium",2012-09-21,2.12,"Arkansas",33.608273,-92.081016
"Westmont","IL",80,28.3,"high",2012-09-21,2.83,"Illinois",41.795358,-87.97778
"Addison","AL",100,28.3,"medium",2012-09-22,3.53,"Alabama",34.223057,-87.17232
"Alpine","NJ",320,28.3,"high",2012-09-22,11.31,"New Jersey",40.952814,-73.93064
"Anaheim","CA",20,1,"medium",2012-09-22,20,"California",33.640302,-117.769442
"Apple Valley","CA",300,28.3,"high",2012-09-22,10.6,"California",34.4932905,-117.184755
"Arlington","VA",120,28.3,"high",2012-09-22,4.24,"Virginia",38.880811,-77.11295
"Athens","AL",25,3.54,"medium",2012-09-22,7.06,"Alabama",34.7960965,-87.0290745
"Aurora","IL",150,28.3,"medium",2012-09-22,5.3,"Illinois",41.77,-88.26
"Austin","TX",100,7.075,"medium",2012-09-22,14.13,"Texas",30.326374,-97.771258
"Baldwin Park","CA",80,28.3,"medium",2012-09-22,2.83,"California",34.087108,-117.96966
"Bay Saint Louis","MS",70,5,"high",2012-09-22,14,"Mississippi",30.3537415,-89.45263
"Belding","MI",12,3.54,"medium",2012-09-22,3.39,"Michigan",43.085313,-85.24478
"Birmingham","AL",60,3.54,"high",2012-09-22,16.95,"Alabama",33.544622,-86.929208
"Boca Raton","FL",300,28.3,"medium",2012-09-22,10.6,"Florida",26.391346,-80.16699
"Brea","CA",200,28.3,"medium",2012-09-22,7.07,"California",33.918965,-117.83252
"Bristol","CT",390,28.3,"high",2012-09-22,13.78,"Connecticut",41.7370125,-72.826241
"Bronx","NY",340,28.3,"high",2012-09-22,12.01,"New York",40.844831,-73.883955
"Brooklyn","NY",400,28.3,"high",2012-09-22,14.13,"New York",40.645099,-73.945032
"Brooklyn","NY",120,28.3,"high",2012-09-22,4.24,"New York",40.645099,-73.945032
"Brooklyn","NY",30,28.3,"low",2012-09-22,1.06,"New York",40.645099,-73.945032
"Buffalo","NY",50,3.54,"high",2012-09-22,14.12,"New York",42.8807395,-78.86801
"Buffalo","NY",50,5,"medium",2012-09-22,10,"New York",42.8807395,-78.86801
"Buffalo","NY",150,28.3,"high",2012-09-22,5.3,"New York",42.8807395,-78.86801
"Buffalo","NY",20,1,"high",2012-09-22,20,"New York",42.8807395,-78.86801
"Buffalo","NY",55,3.54,"high",2012-09-22,15.54,"New York",42.8807395,-78.86801
"Carol Stream","IL",100,5,"medium",2012-09-22,20,"Illinois",41.839679,-88.088716
"Chandler","AZ",140,7.075,"medium",2012-09-22,19.79,"Arizona",33.2943735,-111.868525
"Charlotte","NC",240,28.3,"medium",2012-09-22,8.48,"North Carolina",35.26002,-80.804151
"Circle Pines","MN",170,14.15,"high",2012-09-22,12.01,"Minnesota",45.153516,-93.14463
"Colorado Springs","CO",210,28.3,"high",2012-09-22,7.42,"Colorado",38.82469,-104.665
"Concord","MA",300,28.3,"high",2012-09-22,10.6,"Massachusetts",42.457201,-71.37478
"Concord","NC",55,3.54,"high",2012-09-22,15.54,"North Carolina",35.400407,-80.56574
"Converse","TX",75,28.3,"medium",2012-09-22,2.65,"Texas",29.50198,-98.30582
"Dallas","GA",100,5,"medium",2012-09-22,20,"Georgia",33.9191195,-84.839615
"Dallas","TX",20,5,"low",2012-09-22,4,"Texas",32.767268,-96.777626
"Dallas","TX",400,28.3,"medium",2012-09-22,14.13,"Texas",32.767268,-96.777626
"Dallas","TX",65,3.54,"high",2012-09-22,18.36,"Texas",32.767268,-96.777626
"Dallas","TX",100,5,"high",2012-09-22,20,"Texas",32.767268,-96.777626
"Danville","PA",80,5,"high",2012-09-22,16,"Pennsylvania",40.9765155,-76.619693
"Delaware","OH",25,3.54,"medium",2012-09-22,7.06,"Ohio",40.295925,-83.06968
"Delray Beach","FL",400,28.3,"high",2012-09-22,14.13,"Florida",26.463001,-80.150345
"Deming","NM",400,28.3,"high",2012-09-22,14.13,"New Mexico",32.231419,-107.72662
"Demotte","IN",20,3.54,"medium",2012-09-22,5.65,"Indiana",41.179017,-87.24265
"East Rochester","NY",320,28.3,"high",2012-09-22,11.31,"New York",43.111663,-77.48709
"Easton","MD",200,14.15,"high",2012-09-22,14.13,"Maryland",38.768194,-76.129183
"Edison","NJ",300,28.3,"high",2012-09-22,10.6,"New Jersey",40.520254,-74.39754
"Elgin","SC",20,5,"medium",2012-09-22,4,"South Carolina",34.1699,-80.81448
"Elizabethtown","KY",45,3.54,"medium",2012-09-22,12.71,"Kentucky",37.7138805,-85.920442
"Flint","MI",100,5,"high",2012-09-22,20,"Michigan",43.005477,-83.70142
"Fort Collins","CO",180,28.3,"high",2012-09-22,6.36,"Colorado",40.540565,-105.10494
"Fort Thomas","KY",100,7.075,"high",2012-09-22,14.13,"Kentucky",39.0798005,-84.451091
"Gardner","MA",40,28.3,"medium",2012-09-22,1.41,"Massachusetts",42.470081,-71.944349
"Greenville","MI",12,3.54,"high",2012-09-22,3.39,"Michigan",43.1791,-85.26533
"Hamden","CT",30,7.075,"medium",2012-09-22,4.24,"Connecticut",41.374286,-72.905605
"Hanover","MA",325,28.3,"high",2012-09-22,11.48,"Massachusetts",42.119335,-70.834565
"Harpers Ferry","WV",60,5,"high",2012-09-22,12,"West Virginia",39.272324,-77.77982
"Hawthorne","CA",10,7.075,"medium",2012-09-22,1.41,"California",33.850604,-118.324791
"Hazleton","PA",375,28.3,"medium",2012-09-22,13.25,"Pennsylvania",40.958434,-75.98519
"Hebron","ND",300,15,"medium",2012-09-22,20,"North Dakota",46.877355,-102.0497
"Hickory","KY",400,28.3,"high",2012-09-22,14.13,"Kentucky",36.852344,-88.63769
"Hillsboro","OR",125,28.3,"high",2012-09-22,4.42,"Oregon",45.545841,-122.94605
"Hollywood","FL",60,3.54,"high",2012-09-22,16.95,"Florida",26.016984,-80.23851
"Houston","TX",50,5,"low",2012-09-22,10,"Texas",29.83399,-95.434241
"Houston","TX",80,28.3,"high",2012-09-22,2.83,"Texas",29.83399,-95.434241
"Houston","TX",350,28.3,"high",2012-09-22,12.37,"Texas",29.83399,-95.434241
"Houston","TX",70,28.3,"medium",2012-09-22,2.47,"Texas",29.83399,-95.434241
"Houston","TX",15,1,"medium",2012-09-22,15,"Texas",29.83399,-95.434241
"Houston","TX",100,7.075,"high",2012-09-22,14.13,"Texas",29.83399,-95.434241
"Huntington Beach","CA",50,7.075,"medium",2012-09-22,7.07,"California",33.6698685,-117.985865
"Ithaca","NY",250,28.3,"medium",2012-09-22,8.83,"New York",42.4484135,-76.4902765
"Jacksonville","FL",90,7.075,"high",2012-09-22,12.72,"Florida",30.33453,-81.6824235
"Jamaica","NY",200,28.3,"medium",2012-09-22,7.07,"New York",40.662762,-73.8300015
"La Crosse","WI",20,3.54,"high",2012-09-22,5.65,"Wisconsin",43.848665,-91.21141
"Ladson","SC",350,28.3,"high",2012-09-22,12.37,"South Carolina",32.993571,-80.12165
"Lancaster","NY",200,28.3,"medium",2012-09-22,7.07,"New York",42.904258,-78.65519
"Laughlin","NV",100,7.075,"high",2012-09-22,14.13,"Nevada",35.076326,-114.636725
"Lawrence","KS",50,3.54,"medium",2012-09-22,14.12,"Kansas",38.952526,-95.275623
"Lewes","DE",40,28.3,"medium",2012-09-22,1.41,"Delaware",38.746207,-75.16282
"Lewiston","ME",350,28.3,"medium",2012-09-22,12.37,"Maine",44.197009,-70.239485
"Lexington","TN",100,5,"medium",2012-09-22,20,"Tennessee",35.658409,-88.40535
"Long Beach","CA",200,28.3,"medium",2012-09-22,7.07,"California",33.786594,-118.1958255
"Madera","CA",35,3.54,"high",2012-09-22,9.89,"California",36.960738,-119.9661625
"Mandan","ND",60,3.54,"high",2012-09-22,16.95,"North Dakota",46.812148,-100.90891
"Memphis","TN",350,28.3,"high",2012-09-22,12.37,"Tennessee",35.201738,-89.971538
"Memphis","TN",50,14.15,"medium",2012-09-22,3.53,"Tennessee",35.201738,-89.971538
"Mesquite","TX",70,7.075,"high",2012-09-22,9.89,"Texas",32.7538,-96.611965
"Middletown","CT",50,7.075,"low",2012-09-22,7.07,"Connecticut",41.5550675,-72.6606895
"Middletown","CT",50,28.3,"medium",2012-09-22,1.77,"Connecticut",41.5550675,-72.6606895
"Millburn","NJ",15,5,"medium",2012-09-22,3,"New Jersey",40.724168,-74.29913
"Mineola","NY",400,28.3,"medium",2012-09-22,14.13,"New York",40.747188,-73.63808
"Minneapolis","MN",75,5,"medium",2012-09-22,15,"Minnesota",45.0050635,-93.33726
"Mosca","CO",100,28.3,"medium",2012-09-22,3.53,"Colorado",37.620038,-105.73101
"New Rochelle","NY",340,28.3,"high",2012-09-22,12.01,"New York",40.915845,-73.78643
"Ocean City","MD",60,3.54,"high",2012-09-22,16.95,"Maryland",38.3042735,-75.1977935
"Oldsmar","FL",150,28.3,"medium",2012-09-22,5.3,"Florida",28.042799,-82.67737
"Olympia","WA",40,28.3,"medium",2012-09-22,1.41,"Washington",47.00581,-122.78376
"Orlando","FL",100,5,"high",2012-09-22,20,"Florida",28.5538035,-81.260818
"Orlando","FL",270,28.3,"medium",2012-09-22,9.54,"Florida",28.5538035,-81.260818
"Peachtree City","GA",5,1,"high",2012-09-22,5,"Georgia",33.398992,-84.6
"Pewaukee","WI",300,28.3,"medium",2012-09-22,10.6,"Wisconsin",43.076953,-88.268
"Phoenix","AZ",320,28.3,"high",2012-09-22,11.31,"Arizona",33.3841145,-112.18717
"Phoenix","AZ",275,28.3,"high",2012-09-22,9.72,"Arizona",33.3841145,-112.18717
"Phoenix","AZ",30,14.15,"medium",2012-09-22,2.12,"Arizona",33.3841145,-112.18717
"Plymouth Meeting","PA",10,1,"medium",2012-09-22,10,"Pennsylvania",40.115959,-75.29257
"Pottsville","PA",200,14.15,"high",2012-09-22,14.13,"Pennsylvania",40.68514,-76.2139
"Raleigh","NC",20,7.075,"medium",2012-09-22,2.83,"North Carolina",35.797692,-78.625265
"Raritan","NJ",300,28.3,"high",2012-09-22,10.6,"New Jersey",40.5689275,-74.6186005
"Reno","NV",63,3.54,"high",2012-09-22,17.8,"Nevada",39.543941,-119.77497
"Rio Rancho","NM",40,3.54,"high",2012-09-22,11.3,"New Mexico",35.290647,-106.672872
"Rosamond","CA",180,28.3,"medium",2012-09-22,6.36,"California",34.8946905,-118.2914905
"Rowland Heights","CA",45,3.54,"medium",2012-09-22,12.71,"California",33.985012,-117.89705
"Russellville","AR",20,5,"medium",2012-09-22,4,"Arkansas",35.314678,-93.112368
"Salem","MA",90,7.075,"high",2012-09-22,12.72,"Massachusetts",42.635443,-70.879123
"San Antonio","TX",30,5,"medium",2012-09-22,6,"Texas",29.437532,-98.461582
"San Antonio","TX",50,3.54,"medium",2012-09-22,14.12,"Texas",29.437532,-98.461582
"San Diego","CA",50,5,"high",2012-09-22,10,"California",32.998855,-117.02431
"San Francisco","CA",60,5,"high",2012-09-22,12,"California",37.784827,-122.727802
"San Jose","CA",180,28.3,"medium",2012-09-22,6.36,"California",37.189396,-121.723568
"Santa Barbara","CA",65,5,"medium",2012-09-22,13,"California",34.40323,-119.848555
